,CAND_ID,CAND_ICI,PTY_CD,party,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,state_po,district_x,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,last_name,year,state,state_fips,state_cen,state_ic,office,district_y,stage,special,party_detailed,writein,mode,candidatevotes,totalvotes,unofficial,version,suffix,candidate,first_name,total_contrib,indiv_percent,pol_pty_percent,other_pac_percent,usd_per_vote,usd_per_percent
1171,S6GA00051,I,1,DEM,4322671,0,4894620.0,0,751373,179424,0,0,0,0,0,0,2601696.0,GA,00,1592996.0,17775.0,12/31/1992,16180,3300,FOWLER,1992,GEORGIA,13,58,44,US SENATE,statewide,pre,FALSE,DEMOCRAT,FALSE,total,1108416.0,2251587.0,FALSE,20210114,JR.,WYCHE FOWLER,WYCHE,4212467.0,61.76181320826964,0.4219617625491191,37.81622502918124,4.415869132166984,99427.13531688463
1172,S2GA00035,,2,REP,3300867,42500,3191378.0,0,26568,136055,7518,0,0,162973,0,65438,2557148.0,GA,00,654829.0,27600.0,12/31/1992,9900,0,COVERDELL,1992,GEORGIA,13,58,44,US SENATE,statewide,pre,FALSE,REPUBLICAN,FALSE,total,1073282.0,2251587.0,FALSE,20210114,,PAUL COVERDELL,PAUL,3239577.0,78.93462634164892,0.8519630803651217,20.21341057798595,2.9734757500824576,66950.3934370091
1173,S2GA00035,,2,REP,3300867,42500,3191378.0,0,26568,136055,7518,0,0,162973,0,65438,2557148.0,GA,00,654829.0,27600.0,12/31/1992,9900,0,COVERDELL,1992,GEORGIA,13,58,44,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,635114.0,1253991.0,FALSE,20210114,,PAUL COVERDELL,PAUL,3239577.0,78.93462634164892,0.8519630803651217,20.21341057798595,5.024890019744487,63011.66860749409
1174,S2GA00043,,3,LIB,7726,0,7689.0,0,0,37,534,0,0,0,0,0,7192.0,GA,00,0.0,0.0,12/31/1992,0,0,HUDSON,1992,GEORGIA,13,58,44,US SENATE,statewide,pre,FALSE,LIBERTARIAN,FALSE,total,69878.0,2251587.0,FALSE,20210114,,JIM HUDSON,JIM,7192.0,100.0,0.0,0.0,0.11003463178682847,2477.5254648100977
1175,S2HI00049,,2,REP,458052,0,455051.0,0,0,3001,610,87780,0,16200,0,111877,334681.0,HI,00,500.0,26674.0,12/31/1992,299,500,REED,1992,HAWAII,15,95,82,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,97928.0,363662.0,FALSE,20210114,,RICK REED,RICK,361855.0,92.49036216163933,7.371460944300893,0.13817689405977535,4.646791520300629,16898.614978555674
1176,S2HI00080,,3,OTH,6687,0,6687.0,0,0,0,1478,0,0,0,0,0,9512.0,HI,00,0.0,2382.0,12/31/1992,0,0,MARTIN,1992,HAWAII,15,95,82,US SENATE,statewide,gen,FALSE,GREEN,FALSE,total,49921.0,363662.0,FALSE,20210114,,LINDA MARTIN,LINDA,11894.0,79.97309567849335,20.026904321506642,0.0,0.13395164359688308,487.13122613729695
1177,S2IA00032,,1,DEM,415829,24689,410894.0,160,0,4935,15057,160000,0,0,0,160000,191758.0,IA,00,0.0,20395.0,12/31/1992,1000,0,LLOYD-JONES,1992,IOWA,19,42,31,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,351561.0,1292494.0,FALSE,20210114,,JEAN LLOYD-JONES,JEAN,212153.0,90.38665491414216,9.613345085857848,0.0,1.1687701423081627,15106.283963124464
1178,S0IA00028,I,2,REP,2517923,94321,2337538.0,14870,653101,821030,0,0,0,0,0,0,1326262.0,IA,00,963105.0,22772.0,12/31/1992,8105,5000,GRASSLEY,1992,IOWA,19,42,31,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,899761.0,1292494.0,FALSE,20210114,,CHUCK GRASSLEY,CHUCK,2312139.0,57.36082476010309,0.9848888842755562,41.65428635562135,2.5979543456540126,33578.40404031737
1179,S2IA00024,,3,OTH,19985,0,19984.0,0,0,0,12194,0,0,0,0,0,7788.0,IA,00,0.0,0.0,11/23/1992,0,0,BORING,1992,IOWA,19,42,31,US SENATE,statewide,gen,FALSE,,FALSE,total,5508.0,1292494.0,FALSE,20210114,,MEL BORING,MEL,7788.0,100.0,0.0,0.0,3.6281771968046477,46893.972578068264
1180,S2IA00057,,3,OTH,362830,0,362878.0,0,0,-33,50,327000,0,0,0,327000,5897.0,IA,00,0.0,0.0,12/31/1992,0,0,ZIMMERMAN,1992,IOWA,19,42,31,US SENATE,statewide,gen,FALSE,NATURAL LAW,FALSE,total,16403.0,1292494.0,FALSE,20210114,,STUART ZIMMERMAN,STUART,5897.0,100.0,0.0,0.0,22.12266048893495,285934.0594598549
1181,S2ID00012,O,1,DEM,1224232,8021,1222222.0,0,0,2010,0,0,0,0,0,1658,580837.0,ID,00,605068.0,23678.0,12/31/1992,1000,0,STALLINGS,1992,IDAHO,16,82,63,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,208036.0,478504.0,FALSE,20210114,,RICHARD STALLINGS,RICHARD,1209583.0,48.019606757039405,1.957534125396934,50.022859117563655,5.875050472033687,28112.35151070007
1182,S2ID00020,O,2,REP,1351127,0,1305338.0,0,0,45789,0,0,0,0,0,191933,701312.0,ID,00,596416.0,47970.0,12/31/1992,950,1000,KEMPTHORNE,1992,IDAHO,16,82,63,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,270468.0,478504.0,FALSE,20210114,,DIRK KEMPTHORNE,DIRK,1345698.0,52.115110522568955,3.564692821123313,44.32019665630773,4.826219737639943,23093.65449339663
1183,S2IL00036,,2,REP,2320713,0,2300924.0,0,0,19788,0,0,0,0,0,172462,1825246.0,IL,00,472839.0,17750.0,12/31/1992,16336,0,WILLIAMSON,1992,ILLINOIS,17,33,21,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,2126833.0,4939558.0,FALSE,20210114,,RICHARD WILLIAMSON,RICHARD,2315835.0,78.81589146031561,0.7664622047771106,20.417646334907282,1.0818545696817756,53438.83394508172
1184,S2IL00101,,3,LIB,10512,0,9841.0,0,0,671,0,0,300,0,0,1999,8989.0,IL,00,0.0,0.0,12/31/1992,0,0,SPIEGEL,1992,ILLINOIS,17,33,21,US SENATE,statewide,gen,FALSE,LIBERTARIAN,FALSE,total,34527.0,4939558.0,FALSE,20210114,,ANDREW SPIEGEL,ANDREW,8989.0,100.0,0.0,0.0,0.2850233150867437,14078.891962232456
1185,S2IL00044,,3,OTH,263470,0,262121.0,0,0,1347,8658,232500,0,82500,0,150000,21382.0,IL,00,0.0,0.0,12/31/1992,0,0,KOPPIE,1992,ILLINOIS,17,33,21,US SENATE,statewide,gen,FALSE,CONSERVATIVE,FALSE,total,100422.0,4939558.0,FALSE,20210114,,CHAD KOPPIE,CHAD,21382.0,100.0,0.0,0.0,2.610194977196232,128932.09481169462
1186,S2IN00059,,1,DEM,1621467,3000,1584173.0,0,0,37294,11581,0,0,0,0,0,1093652.0,IN,00,439042.0,41474.0,12/31/1992,33875,2800,HOGSETT,1992,INDIANA,18,32,22,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,900148.0,2211426.0,FALSE,20210114,,JOSEPH HOGSETT,JOSEPH,1574168.0,69.47492262579344,2.6346616117212394,27.890415762485326,1.7599028159813719,38918.94844734421
1187,S0IN00053,I,2,REP,3642012,148774,3802077.0,1543,343559,183495,0,0,0,0,0,0,2213623.0,IN,00,1135005.0,18225.0,12/31/1992,13390,2500,COATS,1992,INDIANA,18,32,22,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1267972.0,2211426.0,FALSE,20210114,,DAN COATS,DAN,3366853.0,65.74753931935847,0.5413066742147638,33.711154006426774,2.9985496525159863,66310.70663864816
1188,S2IN00067,,3,OTH,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,IN,00,0.0,0.0,11/13/1992,0,0,TIRADO,1992,INDIANA,18,32,22,US SENATE,statewide,gen,FALSE,NEW ALLIANCE,FALSE,total,7474.0,2211426.0,FALSE,20210114,,RAYMOND TIRADO,RAYMOND,0.0,,,,0.0,0.0
1189,S2KS00022,,1,DEM,148143,0,154978.0,0,0,-822,2010,0,0,0,0,152708,93177.0,KS,00,33150.0,19802.0,12/31/1992,0,100,O'DELL,1992,KANSAS,20,47,32,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,349525.0,1126447.0,FALSE,20210114,,GLORIA O'DELL,GLORIA,146129.0,63.763524009607956,13.551040518993492,22.68543547139856,0.4433960374794364,4994.621362305987
1190,S4KS00010,I,2,REP,2362936,20484,1990098.0,180496,1383644,1756483,42,0,0,0,0,0,921370.0,KS,00,1237318.0,17720.0,12/31/1992,10301,3672,DOLE,1992,KANSAS,20,47,32,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,706246.0,1126447.0,FALSE,20210114,,BOB DOLE,BOB,2176408.0,42.33443361722618,0.8141855754987116,56.851380807275106,2.8178538356323433,31741.629995865464
1191,S2KS00055,,3,LIB,6735,0,6530.0,0,0,204,400,0,0,0,0,0,3835.0,KS,00,0.0,2500.0,10/13/1992,0,0,KIRK,1992,KANSAS,20,47,32,US SENATE,statewide,gen,FALSE,LIBERTARIAN,FALSE,total,25253.0,1126447.0,FALSE,20210114,,MARK KIRK,MARK,6335.0,60.53670086819258,39.46329913180742,0.0,0.2585831386369936,2912.802007682256
1192,S0KY00016,I,1,DEM,2317149,0,2076069.0,0,197145,438224,0,19086,0,19086,0,0,809483.0,KY,00,1312902.0,23189.0,12/31/1992,9516,8765,FORD,1992,KENTUCKY,21,61,51,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,836888.0,1330858.0,FALSE,20210114,,WENDELL FORD,WENDELL,2145574.0,37.728039210020256,1.080783044537266,61.19117774544248,2.4807011212969954,33014.60932887077
1193,S2KY00046,,2,REP,345291,0,335304.0,0,0,9986,0,10000,0,0,0,28492,287016.0,KY,00,19940.0,28160.0,12/31/1992,0,0,WILLIAMS,1992,KENTUCKY,21,61,51,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,476604.0,1330858.0,FALSE,20210114,,DAVID WILLIAMS,DAVID,335116.0,85.6467611215221,8.403060432805356,5.950178445672543,0.7035274567565526,9362.95144044112
1194,S6LA00037,I,1,DEM,2449803,0,1446199.0,0,518739,1522344,0,0,0,0,0,0,996884.0,LA,00,1318635.0,17500.0,12/31/1992,3863,18950,BREAUX,1992,LOUISIANA,22,72,45,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1.0,1.0,FALSE,20210114,,JOHN BREAUX,JOHN,2333019.0,42.729356254706886,0.7501010493270737,56.52054269596605,1446199.0,14461.99
1195,S6MD00140,I,1,DEM,2940047,81409,3161104.0,5000,490202,269145,0,0,0,0,0,0,1876856.0,MD,00,876062.0,17500.0,12/31/1992,7664,5391,MIKULSKI,1992,MARYLAND,24,52,52,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1307610.0,1841298.0,FALSE,20210114,,BARBARA MIKULSKI,BARBARA,2770418.0,67.74631120646775,0.631673631921248,31.62201516161099,2.4174669817453216,44512.77118553697
1196,S8MD00096,,2,REP,1162780,0,1149685.0,0,0,13093,2000,0,3229,0,0,44579,1102320.0,MD,00,30900.0,23730.0,12/31/1992,625,0,KEYES,1992,MARYLAND,24,52,52,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,533688.0,1841298.0,FALSE,20210114,,ALAN KEYES,ALAN,1156950.0,95.2781019058732,2.0510825878387138,2.670815506288085,2.154226814168578,39665.73524474974
1197,S2MO00205,,1,DEM,1156647,19953,1155187.0,0,0,1441,5000,181000,120000,43000,20000,261602,492613.0,MO,00,310599.0,24847.0,12/31/1992,210,1000,ROTHMAN-SEROT,1992,MISSOURI,29,43,34,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1057967.0,2354916.0,FALSE,20210114,,GERI ROTHMAN-SEROT,GERI,828059.0,59.49008464372708,3.000631597506941,37.50928375876598,1.0918932254030609,25713.168267932742
1198,S6MO00289,I,2,REP,4069717,102658,4577895.0,1721,614801,106621,386,0,0,0,0,18251,2392515.0,MO,00,1420459.0,30725.0,12/31/1992,65929,4218,BOND,1992,MISSOURI,29,43,34,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1221901.0,2354916.0,FALSE,20210114,,CHRISTOPHER BOND,CHRISTOPHER,3843699.0,62.245118569378086,0.7993601996410228,36.955521230980885,3.7465351120917325,88227.75480026614
1199,S6NC00092,I,1,DEM,2460525,0,2536380.0,0,80200,4345,0,50000,0,50000,0,52662,1526180.0,NC,00,838515.0,36855.0,12/31/1992,24580,19500,SANFORD,1992,NORTH CAROLINA,37,56,47,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1194015.0,2577891.0,FALSE,20210114,,TERRY SANFORD,TERRY,2401550.0,63.54979076013409,1.5346338822843582,34.91557535758156,2.124244670293087,54760.71217346516
1200,S2NC00018,,2,REP,2969937,1500,2960173.0,1500,0,9762,30,768500,0,8000,0,1199569,1795936.0,NC,00,375955.0,17500.0,12/31/1992,9080,700,FAIRCLOTH,1992,NORTH CAROLINA,37,56,47,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1297892.0,2577891.0,FALSE,20210114,,LAUCH FAIRCLOTH,LAUCH,2189391.0,82.02902085557126,0.7993090315982847,17.171670112830462,2.280754484964851,58795.36460000524
1201,S2ND00040,O,1,DEM,1061651,0,1191005.0,0,237008,107654,0,0,0,0,0,0,213482.0,ND,00,787443.0,22654.0,12/31/1992,575,10500,DORGAN,1992,NORTH DAKOTA,38,44,36,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,179347.0,303957.0,FALSE,20210114,,BYRON DORGAN,BYRON,1023579.0,20.85642632371317,2.2132146126483643,76.93035906363846,6.640785739376739,20185.133109837356
1202,S8ND00013,O,2,REP,507163,14791,498107.0,0,85,9141,3500,0,0,0,0,11050,309791.0,ND,00,154553.0,22350.0,12/31/1992,2000,0,SYDNESS,1992,NORTH DAKOTA,38,44,36,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,118162.0,303957.0,FALSE,20210114,,STEVE SYDNESS,STEVE,486694.0,63.65210994998911,4.592207834902423,31.755682215108465,4.215458438415057,12813.181005653256
1203,S0NH00169,O,1,DEM,1109500,0,1109467.0,0,5549,2881,284066,329500,0,275500,0,554073,391129.0,NH,00,0.0,21850.0,12/31/1992,2615,0,RAUH,1992,NEW HAMPSHIRE,33,12,4,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,234982.0,518170.0,FALSE,20210114,,JOHN RAUH,JOHN,412979.0,94.70917407422654,5.290825925773465,0.0,4.721497816854057,24465.38523759267
1204,S2NH00025,O,2,REP,1210315,219479,1095154.0,219479,0,115162,0,0,0,0,0,0,576126.0,NH,00,367605.0,17500.0,12/31/1992,6565,0,GREGG,1992,NEW HAMPSHIRE,33,12,4,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,249591.0,518170.0,FALSE,20210114,,JUDD GREGG,JUDD,961231.0,59.936269221446246,1.8205821493480756,38.24314862920568,4.387794431690245,22736.234406689346
1205,S2NH00165,O,3,OTH,308,0,208.0,0,0,77,208,0,0,0,0,0,100.0,NH,00,0.0,0.0,12/31/1992,0,0,HAIGHT,1992,NEW HAMPSHIRE,33,12,4,US SENATE,statewide,gen,FALSE,NATURAL LAW,FALSE,total,1291.0,518170.0,FALSE,20210114,,DAVID HAIGHT,DAVID,100.0,100.0,0.0,0.0,0.1611154144074361,834.8517428350116
1206,S6NV00028,I,1,DEM,2142152,0,2725713.0,0,728395,144835,0,0,0,0,0,0,1092258.0,NV,00,871103.0,19500.0,12/31/1992,32650,7051,REID,1992,NEVADA,32,88,65,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,253150.0,495887.0,FALSE,20210114,,HARRY REID,HARRY,1982861.0,55.084950483165485,0.9834274818053308,43.931622035029186,10.767185463164132,53393.072977720716
1207,S2NV00092,,2,REP,510297,0,506411.0,0,0,3884,69916,52500,10000,27957,10000,24542,353736.0,NV,00,0.0,23000.0,12/31/1992,8046,0,DAHL,1992,NEVADA,32,88,65,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,199413.0,495887.0,FALSE,20210114,,DEMAR DAHL,DEMAR,376736.0,93.89492907500212,6.105070924997876,0.0,2.5395084573222406,12593.09230376154
1208,S0NY00162,,1,DEM,6975203,20312,6609945.0,0,0,356257,0,200000,0,200000,0,199512,6091942.0,NY,00,590769.0,17500.0,12/31/1992,28125,7714,ABRAMS,1992,NEW YORK,36,21,13,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,2943001.0,7078805.0,FALSE,20210114,,ROBERT ABRAMS,ROBERT,6700211.0,90.92164410941686,0.26118580444705397,8.817170086136093,2.2459880237893226,158989.11252739976
1209,S0NY00048,I,2,REP,10224230,4182542,12866533.0,3691000,2787012,144716,0,0,0,0,0,349155,4854099.0,NY,00,922922.0,24500.0,12/31/1992,89195,12100,D'AMATO,1992,NEW YORK,36,21,13,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,2652822.0,7078805.0,FALSE,20210114,,ALFONSE D'AMATO,ALFONSE,5801521.0,83.6694204847315,0.42230304776971417,15.908276467498784,4.850130540232251,343331.2831884875
1210,S4OH00010,I,1,DEM,3971403,12341,4018371.0,150000,142497,95529,732254,0,0,0,0,0,1895381.0,OH,00,1207588.0,20973.0,12/31/1992,9850,7024,GLENN,1992,OHIO,39,31,24,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,2444419.0,4793953.0,FALSE,20210114,,JOHN GLENN,JOHN,3123942.0,60.67273336060657,0.6713632967577503,38.65590334263568,1.643896156919088,78807.60913150733
1211,S2OH00113,,2,REP,3054216,0,3052919.0,0,0,1296,0,200000,0,0,0,326184,2183466.0,OH,00,587975.0,25393.0,12/31/1992,31773,2300,DEWINE,1992,OHIO,39,31,24,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,2028300.0,4793953.0,FALSE,20210114,,MICHAEL DEWINE,MICHAEL,2796834.0,78.0692025340081,0.9079194546404971,21.022878011351406,1.5051614652664793,72156.73321898635
1212,S2OK00020,,1,DEM,1456533,0,1455848.0,0,0,686,0,0,0,0,0,2075,1142474.0,OK,00,274668.0,23899.0,12/31/1992,5500,1380,LEWIS,1992,OKLAHOMA,40,73,53,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,494350.0,1294423.0,FALSE,20210114,,STEVE LEWIS,STEVE,1441041.0,79.2811585513528,1.658453853845935,19.06038759480126,2.944974208556691,38120.42349962577
1213,S0OK00107,I,2,REP,3235075,120917,3316336.0,0,651214,569953,0,0,0,0,0,0,1803912.0,OK,00,1148233.0,18475.0,12/31/1992,2854,4833,NICKLES,1992,OKLAHOMA,40,73,53,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,757876.0,1294423.0,FALSE,20210114,,DON NICKLES,DON,2970620.0,60.72510115733416,0.6219240427924138,38.65297479987343,4.375829291335258,56641.74078778059
1214,S2OR00028,,1,DEM,2301155,0,2636894.0,0,361578,26198,0,7497,11000,7497,11000,26854,1440913.0,OR,00,775502.0,18625.0,12/31/1992,3500,0,AUCOIN,1992,OREGON,41,92,72,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,639851.0,1376033.0,FALSE,20210114,,LES AUCOIN,LES,2235040.0,64.46922650153913,0.833318419357148,34.697455079103726,4.12110632006514,56707.78292918195
1215,S6OR00037,I,2,REP,5804130,36186,6080989.0,0,1164483,887627,0,0,0,0,0,0,4148217.0,OR,00,1275128.0,17500.0,12/31/1992,70552,1000,PACKWOOD,1992,OREGON,41,92,72,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,717455.0,1376033.0,FALSE,20210114,,BOB PACKWOOD,BOB,5440845.0,76.24214621074485,0.3216412156567592,23.436212573598404,8.475777574900167,116629.49643722603
1216,S2PA00133,,1,DEM,5300624,100998,5298861.0,0,0,1763,55000,430500,0,179800,0,563263,4242865.0,PA,00,393341.0,22500.0,12/31/1992,2979,0,YEAKEL,1992,PENNSYLVANIA,42,23,14,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,2224966.0,4802410.0,FALSE,20210114,,LYNN YEAKEL,LYNN,4658706.0,91.07389476820387,0.48296672938794594,8.443138502408178,2.381546953975926,114371.64907243526
1217,S6PA00100,I,2,REP,6882059,48535,8854815.0,6581,2023884,51128,0,0,0,0,0,150000,5147004.0,PA,00,1411209.0,53371.0,12/31/1992,89975,7250,SPECTER,1992,PENNSYLVANIA,42,23,14,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,2358125.0,4802410.0,FALSE,20210114,,ARLEN SPECTER,ARLEN,6611584.0,77.84827357559097,0.8072346959518324,21.344491728457204,3.7550235886562415,180331.6283239862
1218,S2PA00190,,3,LIB,54322,0,53690.0,0,0,633,0,37588,0,0,0,37588,15495.0,PA,00,0.0,0.0,12/31/1992,0,0,PERRY,1992,PENNSYLVANIA,42,23,14,US SENATE,statewide,gen,FALSE,LIBERTARIAN,FALSE,total,219319.0,4802410.0,FALSE,20210114,III,JOHN PERRY,JOHN,15495.0,100.0,0.0,0.0,0.24480323182214037,11756.45488534965
1219,S4SC00018,I,1,DEM,2736893,0,3642045.0,0,930489,25336,0,0,0,0,0,15000,1536087.0,SC,00,1052164.0,17500.0,12/31/1992,21026,9004,HOLLINGS,1992,SOUTH CAROLINA,45,57,48,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,591030.0,1180438.0,FALSE,20210114,,ERNEST HOLLINGS,ERNEST,2605751.0,58.94987663825132,0.6715914145288633,40.37853194721982,6.162199888330542,72740.94911781127
1220,S2SC00012,,2,REP,907376,5048,886816.0,0,0,20869,0,0,0,0,0,0,685808.0,SC,00,153311.0,56520.0,12/31/1992,4050,0,HARTNETT,1992,SOUTH CAROLINA,45,57,48,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,554175.0,1180438.0,FALSE,20210114,,TOMMY HARTNETT,TOMMY,895639.0,76.57192239283907,6.310578257534565,17.117499349626357,1.600245409843461,18889.904911047957
1221,S6SD00028,I,1,DEM,2839366,0,2878375.0,0,231607,192096,0,0,10000,0,0,19620,1390437.0,SD,00,1351072.0,17500.0,12/31/1992,22235,16634,DASCHLE,1992,SOUTH DAKOTA,46,45,37,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,217095.0,334495.0,FALSE,20210114,,THOMAS DASCHLE,THOMAS,2759009.0,50.39624734823265,0.6342857163568514,48.9694669354105,13.2585964669845,44349.34225223981
1222,S2SD00027,,2,REP,370515,1750,369891.0,0,0,563,0,33179,0,0,0,68107,245654.0,SD,00,71491.0,17525.0,12/31/1992,100,0,HAAR,1992,SOUTH DAKOTA,46,45,37,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,108733.0,334495.0,FALSE,20210114,,CHARLENE HAAR,CHARLENE,334670.0,73.40185854722563,5.236501628469837,21.361639824304536,3.4018283317851985,11378.9456784049
1223,S2SD00035,,3,LIB,8840,0,8839.0,0,0,0,7287,0,0,0,0,0,1477.0,SD,00,0.0,75.0,11/30/1992,0,0,HERCULES,1992,SOUTH DAKOTA,46,45,37,US SENATE,statewide,gen,FALSE,LIBERTARIAN,FALSE,total,4353.0,334495.0,FALSE,20210114,,GUS HERCULES,GUS,1552.0,95.16752577319588,4.832474226804124,0.0,2.0305536411670113,6792.100402021595
1224,S2UT00138,O,1,DEM,1934683,600,1904750.0,0,8639,38571,0,0,0,0,0,8466,1317194.0,UT,00,601937.0,17500.0,12/31/1992,2000,936,OWENS,1992,UTAH,49,87,67,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,301228.0,758479.0,FALSE,20210114,,WAYNE OWENS,WAYNE,1936631.0,68.01471214702232,0.9036310995744671,31.0816567534032,6.3232833601126055,47960.77639694849
1225,S2UT00104,O,2,REP,3965576,0,3797369.0,0,0,146430,1501121,1700221,0,210441,0,1554893,266140.0,UT,00,469176.0,18768.0,12/31/1992,2000,1000,BENNETT,1992,UTAH,49,87,67,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,420069.0,758479.0,FALSE,20210114,,ROBERT BENNETT,ROBERT,754084.0,35.293150365211304,2.4888473963112863,62.21800223847741,9.039869640463829,68565.51285029364
1226,S2UT00112,O,3,LIB,5326,0,5285.0,0,0,41,0,3052,0,969,0,2080,2274.0,UT,00,0.0,0.0,01/31/1993,0,0,MODINE,1992,UTAH,49,87,67,US SENATE,statewide,gen,FALSE,LIBERTARIAN,FALSE,total,14341.0,758479.0,FALSE,20210114,,MAURY MODINE,MAURY,2274.0,100.0,0.0,0.0,0.3685238128442926,2795.175730423262
1227,S2UT00161,O,3,OTH,0,0,5238.0,0,2000,2000,0,0,0,0,0,0,0.0,UT,00,0.0,0.0,11/23/1992,0,0,MORROW,1992,UTAH,49,87,67,US SENATE,statewide,gen,FALSE,POPULIST,FALSE,total,17549.0,758479.0,FALSE,20210114,,ANITA MORROW,ANITA,0.0,,,,0.2984785457860847,2263.897089292837
1228,S4VT00017,I,1,DEM,935503,0,991831.0,0,286901,230573,0,0,50000,0,0,50000,498830.0,VT,00,308452.0,19120.0,12/31/1992,2450,72100,LEAHY,1992,VERMONT,50,13,6,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,154762.0,285739.0,FALSE,20210114,,PATRICK LEAHY,PATRICK,826402.0,60.36166417796666,2.313643965043647,37.3246918569897,6.40875020999987,18312.29876255153
1229,S2VT00110,,2,REP,196635,0,195737.0,0,0,1358,0,5219,0,0,0,5221,168635.0,VT,00,0.0,22500.0,12/31/1992,100,0,DOUGLAS,1992,VERMONT,50,13,6,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,123854.0,285739.0,FALSE,20210114,,JAMES DOUGLAS,JAMES,191135.0,88.22821565908913,11.771784340910875,0.0,1.5803849693994543,4515.776207712306
1230,S2WA00189,O,1,DEM,1496204,24852,1342038.0,500,0,154166,8376,0,0,0,0,0,994383.0,WA,00,439766.0,22555.0,12/31/1992,710,1000,MURRAY,1992,WASHINGTON,53,91,73,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1197973.0,2218802.0,FALSE,20210114,,PATTY MURRAY,PATTY,1456704.0,68.2625296559905,1.5483584860067658,30.189111858002725,1.1202573012914314,24856.291406200307
1231,S2WA00163,O,2,REP,2592759,165745,2504777.0,0,0,87982,0,0,0,0,0,0,1234791.0,WA,00,1143695.0,22706.0,12/31/1992,2681,1500,CHANDLER,1992,WASHINGTON,53,91,73,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1020829.0,2218802.0,FALSE,20210114,,ROD CHANDLER,ROD,2401192.0,51.424084371428854,0.9456136785396587,47.63030195003148,2.453669517617544,54442.06833028842
